Batch,Batch_Size,Train_Loss,Test_Loss,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
454300,32,0.012386590242385864,,0.0078070261515676975,0.004579563625156879,,
454400,32,0.017572538927197456,,0.011123617179691792,0.0064489212818443775,,
454500,32,0.0107877841219306,,0.007068573497235775,0.0037192106246948242,,
454600,32,0.014752584509551525,,0.010519394651055336,0.004233189858496189,,
454700,32,0.00843906868249178,,0.006670460104942322,0.0017686088103801012,,
454800,32,0.011376623064279556,,0.007408743724226952,0.003967879340052605,,
454900,32,0.007564059458673,,0.004755878355354071,0.0028081811033189297,,
455000,32,0.015624472871422768,0.012035105843096972,0.011338459327816963,0.004286013077944517,0.008225193014368415,0.0038099128636531533
455100,32,0.022289924323558807,,0.01464122999459505,0.007648695260286331,,
455200,32,0.014606397598981857,,0.01160748302936554,0.0029989141039550304,,
455300,32,0.010340241715312004,,0.007796816527843475,0.0025434254202991724,,
455400,32,0.014969082549214363,,0.010211048647761345,0.004758033435791731,,
455500,32,0.017478812485933304,,0.012506984174251556,0.004971829243004322,,
455600,32,0.012453551404178143,,0.00972035713493824,0.002733194036409259,,
455700,32,0.01290813647210598,,0.008411936461925507,0.004496199544519186,,
455800,32,0.014021148905158043,,0.009568670764565468,0.004452477674931288,,
455900,32,0.013598861172795296,,0.007142886985093355,0.006455974653363228,,
456000,32,0.013115952722728252,,0.008261121809482574,0.004854830913245678,,
456100,32,0.017725858837366104,,0.012269491329789162,0.0054563675075769424,,
456200,32,0.016290945932269096,,0.00995650514960289,0.006334440782666206,,
456300,32,0.014048137702047825,,0.00949455238878727,0.004553585313260555,,
456400,32,0.00961240753531456,,0.006556075066328049,0.0030563329346477985,,
456500,32,0.013359343633055687,,0.007747845724225044,0.005611497908830643,,
456600,32,0.011869033798575401,,0.008461641147732735,0.003407392418012023,,
456700,32,0.012587849982082844,,0.009216916747391224,0.00337093323469162,,
456800,32,0.012874485924839973,,0.009454416111111641,0.00342007027938962,,
456900,32,0.017112044617533684,,0.011647982522845268,0.005464061629027128,,
457000,32,0.015127938240766525,,0.009801643900573254,0.005326294805854559,,
457100,32,0.02175544947385788,,0.01615850254893303,0.005596945993602276,,
457200,32,0.013324602507054806,,0.009849125519394875,0.003475476987659931,,
457300,32,0.017535530030727386,,0.013469571247696877,0.004065957851707935,,
457400,32,0.01598796807229519,,0.010185719467699528,0.005802248138934374,,
457500,32,0.014606578275561333,0.013573310244828463,0.01184693444520235,0.0027596435975283384,0.009844930889084936,0.0037283792858943342
457600,32,0.007356965448707342,,0.0057118842378258705,0.0016450810944661498,,
457700,32,0.012940389104187489,,0.008905843831598759,0.00403454527258873,,
457800,32,0.011176461353898048,,0.008945195004343987,0.0022312665823847055,,
457900,32,0.009180277585983276,,0.00653823371976614,0.00264204409904778,,
458000,32,0.01345408707857132,,0.009226208552718163,0.00422787806019187,,
458100,32,0.01252702809870243,,0.0077221873216331005,0.0048048412427306175,,
458200,32,0.01521056704223156,,0.010350335389375687,0.004860231187194586,,
458300,32,0.0192856602370739,,0.014139724895358086,0.005145934410393238,,
458400,32,0.007673374842852354,,0.006184951402246952,0.001488423440605402,,
458500,32,0.015744514763355255,,0.01235218159854412,0.0033923324663192034,,
458600,32,0.013908804394304752,,0.009842213243246078,0.004066591151058674,,
458700,32,0.011785011738538742,,0.009144256822764874,0.0026407544501125813,,
458800,32,0.015135329216718674,,0.011506790295243263,0.003628538455814123,,
458900,32,0.0111366743221879,,0.008477557450532913,0.0026591168716549873,,
459000,32,0.009473683312535286,,0.005543731618672609,0.003929952159523964,,
459100,32,0.011623859405517578,,0.007523444481194019,0.0041004144586622715,,
459200,32,0.012990457937121391,,0.00837704073637724,0.004613417200744152,,
459300,32,0.016810070723295212,,0.012848468497395515,0.003961601294577122,,
459400,32,0.01908441074192524,,0.015272731892764568,0.0038116793148219585,,
459500,32,0.009345699101686478,,0.006240381859242916,0.0031053167767822742,,
459600,32,0.01670714281499386,,0.013047073036432266,0.003660070477053523,,
459700,32,0.010521918535232544,,0.007420402020215988,0.003101516980677843,,
459800,32,0.014813465997576714,,0.010053752921521664,0.00475971307605505,,
459900,32,0.016144253313541412,,0.011990399099886417,0.004153854679316282,,
